"id","z1","z2"
82,-2.077540543,-2.341854
83,3.132010687,-0.819667
84,-3.689770337,-3.303313
85,1.039186115,-0.609704
86,-0.667213192,-0.247449
87,0.517304455,-1.144964
88,-2.969969036,1.701006
89,0.408323536,-0.271534
90,-1.846929977,0.482685
91,-4.392017717,-3.333634
92,-3.721570428,-1.920051
93,1.124208125,0.967009
94,-1.415834565,-1.415933
95,-3.625583377,-0.471862
96,1.393816417,-0.962769
97,5.125875232,0.063907
98,-0.03338857,-1.214136
99,-0.294817278,-3.50102
100,-1.084493169,-2.775232
101,-0.306270073,-3.082383
102,2.136964776,-2.000806
103,-1.320841725,-1.222435
104,2.172634765,0.700672
105,-2.819773908,-0.031289
106,-4.058146493,-1.665328
107,3.822157235,-0.916084
108,-1.078464603,-2.19377
109,3.503265058,-2.811062
110,-3.842549369,1.142892
111,0.35650587,-3.270383
112,-2.701353367,-0.253524
113,-2.847414881,-1.197468
114,-1.55984396,-5.777917
115,-3.078116292,-2.442957
116,1.283727733,0.810859
117,-0.099516634,-5.101547
118,-0.425681864,-2.077875
119,0.058283763,1.329677
120,0.520589891,-1.061424
121,-1.472205118,-0.454786
122,-4.411980989,-1.266825
123,-3.416600771,1.645645
124,0.828440391,-3.351137
125,-1.318828278,-2.773638
126,0.841034194,-2.084943
127,-3.843501815,-4.092129
128,0.66816163,0.941607
129,1.430822029,0.769613
130,-0.244147561,-0.124568
131,0.570691713,0.692116
132,0.337320086,-0.0763
133,1.551019443,-0.052023
134,-0.936860006,-0.271379
135,0.798004826,0.903056
136,0.785080208,-2.462975
137,-2.028671433,0.991263
138,0.510505185,-0.771676
139,3.591917783,0.189923
140,-4.270130878,-1.48883
141,3.24815979,-0.380372
142,-1.100260422,-0.669425
143,0.069187861,-0.513793
144,-1.812358968,2.476231
145,0.912676893,-0.296584
146,5.618282095,-1.21914
147,3.228856038,-2.015305
148,-3.09251236,1.248828
149,-0.09817174,1.60938
150,1.349456111,-0.636638
151,-0.46137209,-4.117031
152,-2.004937995,-0.10595
153,-1.737727983,-1.145649
154,-3.047398072,-0.326007
155,3.458038308,-1.870158
156,-0.876052076,-4.8725
157,0.472385994,-0.674691
158,3.141619949,-0.391012
159,0.152822981,-0.476916
160,0.505020302,-0.127264
161,-0.189934614,0.349036
162,0.779557522,0.755743
163,-4.002554953,-1.537832
164,-3.18004911,1.941504
165,-1.829278881,-3.915671
166,-1.014687262,0.694282
167,-1.811522775,-2.19869
168,0.149764648,4.052561
169,3.653391419,-1.028517
170,-4.358991983,-1.39928
171,-4.446760277,-2.827305
172,-3.321945244,-0.850305
173,0.644275772,-2.633066
174,-1.146844693,0.135784
175,0.640032261,1.521918
176,-1.052266631,0.50103
177,-0.084202545,-0.567232
178,2.498290213,-3.623958
179,-0.128303636,0.38389
180,-2.154050468,-2.612667
181,-3.615832004,-0.804438
182,-0.893657676,0.907207
183,-0.933424668,-0.424643
184,-3.488752263,-1.888231
185,-4.037943062,0.075343
186,-4.019064368,-2.15175
187,0.650971537,-1.622082
188,0.691346054,-0.021456
189,-3.500086003,-0.149189
190,1.549586701,-0.763071
191,-0.280188361,0.787236
192,0.46592479,0.820411
193,-2.397979152,0.235802
194,0.455693809,1.386679
195,1.424832479,-0.635967
196,-3.914952303,1.788036
197,0.839528528,-0.149051
198,0.217824041,-1.451968
199,-1.811271204,-2.018569
200,5.485189983,-1.176648
201,-1.778124145,-1.554504
202,0.158495429,-2.742477
203,-0.532226026,0.966242
204,0.305540001,-0.309898
205,4.487745824,-0.549116
206,0.776946791,0.990278
207,-1.691568235,0.89732
208,-0.399205972,-3.047694
209,0.096044568,-1.247023
210,0.769198341,1.239497
211,-0.743023417,-0.824871
212,-0.471806832,-0.253524
213,1.43883053,-0.604766
214,1.469858207,0.509194
215,-3.198669957,-1.151281
216,-3.254540942,-0.619919
217,1.682115169,-2.169094
218,1.15546389,-1.262175
219,-0.996218406,-0.175863
220,0.945350303,-1.392385
221,0.323593789,-4.207504
222,1.225219854,-1.287587
223,-1.166275694,-5.073798
224,-0.09389732,-0.518975
225,-0.620946487,-0.290508
226,-3.400763881,3.4005
227,2.625555709,-2.729922
228,-0.181266975,-0.624297
229,-3.423401302,0.840054
230,2.001100501,-1.601418
231,-2.359606525,-1.461586
232,-0.281651687,-1.762806
233,0.248337598,-1.588377
234,4.93774269,0.82287
235,0.496911892,-1.948822
236,1.781910726,-0.615568
237,-2.133788525,-0.758756
238,-4.008164594,0.580111
239,0.984441727,-0.743124
240,5.573177326,-0.193291
241,-2.557877958,0.321282
242,1.309153062,-0.510268
243,-0.284129587,-1.527711
244,0.60286306,-2.689838
245,1.377226102,0.600056
246,0.5997901,-0.200715
247,0.287680107,-0.402029
248,2.451145685,3.569253
249,-1.668150132,-0.864291
250,0.404943846,-1.627662
251,-1.081656562,-0.618248
252,-4.178121958,-0.170736
253,-0.053900369,-3.106754
254,-1.969931072,-4.52068
255,-3.94393483,-1.776056
256,-4.025691654,-3.246084
257,-0.785032783,-1.170108
258,1.540984717,-1.433847
259,-3.357806137,0.261584
260,3.516194907,-0.955336
261,1.381774802,-0.307682
262,-3.133208913,-3.029467
263,4.145514692,0.473822
264,-4.051625728,4.101601
265,-1.340840276,-0.226228
266,0.280262764,-1.822922
267,-2.634755213,-2.977064
268,-1.324676164,-0.818845
269,0.734378407,0.008398
270,0.30033154,0.334813
271,1.405806298,-0.44634
272,-4.315772959,-1.431566
273,-4.112769508,-0.550507
274,-2.986103087,0.479686
275,-1.717994346,-0.650945
276,0.001168558,-3.824884
277,1.174088416,0.526434
278,-4.307575506,-0.67648
279,-0.191291342,-0.130061
280,-3.534725146,-0.522539
281,1.726403852,-1.400852
282,1.471056899,-0.068521
283,-1.737917172,-2.394238
284,1.517191638,-1.482566
285,-1.415900798,-0.495588
286,-0.575978172,0.260342
287,1.048214647,-1.80998
288,0.551066156,0.3636
289,-3.570602148,0.612017
290,1.11953466,-1.687856
291,1.108907043,-3.084808
292,-3.868407281,-2.783738
293,1.288011459,0.645647
294,-1.69910463,0.341189
295,-0.388720237,-2.311248
296,1.310493883,-1.374067
297,-1.563799582,-2.265361
298,0.892696365,-3.025432
299,-0.152975602,-0.135515
300,-4.099598233,-2.178245
301,-3.97199671,-0.632549
302,-3.251632347,-2.236868
303,1.17029256,-0.914825
304,-2.842814759,-0.063782
305,1.061689631,-2.125262
306,0.6036462,-1.153598
307,4.86399274,0.143775
308,-1.926477918,-0.923056
309,-4.401294301,-2.038955
310,0.828947719,-1.92982
311,-3.234458285,-1.817449
312,1.302812433,2.786598
313,1.181429681,-0.315687
314,3.017736271,-0.823859
315,-2.30045368,-2.194926
316,-2.266109158,-1.708692
317,1.45146584,0.342481
318,2.824262934,0.833529
319,0.404512388,1.510893
320,0.757027037,-1.751119
321,-3.753854146,0.555505
322,-4.014006065,-1.095384
323,-0.777149091,-0.334668
324,1.756415191,-1.315749
325,-2.618037978,-2.961067
326,0.324041407,-0.259956
327,3.764551438,1.217236
328,1.498866555,-0.840872
329,2.050320585,-0.796905
330,0.051178611,-0.60439
331,6.100357897,-0.145984
332,-1.4161794,-0.23502
333,1.55988981,-0.799154
334,0.753093797,-0.760634
335,-3.609391833,-0.660138
336,-0.833945771,-2.046311
337,-0.576463554,-1.470521
338,-1.731261603,0.97321
339,-0.908671725,-3.384053
340,-1.252567694,-1.24256
341,-4.127405381,-0.060472
342,0.648628511,0.515413
343,-2.059744573,-0.432044
344,-4.204587527,-1.398163
345,-0.587828614,0.401038
346,0.309220631,-0.106383
347,-0.541840822,-1.314034
348,1.744255184,-0.694803
349,4.795242721,0.336646
350,-3.957253766,-0.585164
351,-2.146006326,-1.899849
352,-0.739229957,-0.745765
353,0.321402127,-1.243275
354,2.516176683,-0.437073
355,-1.401129928,-2.1046
356,0.860413649,0.032612
357,-1.580311812,0.469674
358,-2.328123664,-0.719843
359,1.110421884,-1.565977
360,0.48193052,-2.561254
361,-2.135345793,1.096096
362,1.019676822,-3.157625
363,0.382728797,0.266207
364,2.379419218,-1.539337
365,0.325686545,1.989428
366,0.138550249,-0.856465
367,1.295487929,0.209095
368,-0.578246652,-1.102941
369,0.956368466,-1.459531
370,2.861235156,0.376734
371,-0.265465883,-2.663668
372,-3.773930304,-0.892261
373,2.719872375,-1.206515
374,1.635530398,-1.616248
375,1.159685518,-0.970116
376,0.446674311,0.831982
377,3.204898786,0.630403
378,-4.271972696,-1.961578
379,-1.289197741,-1.764691
380,-3.51597632,0.505314
381,1.822603436,1.038018
382,1.062435513,-0.012944
383,-4.248996507,-1.364022
384,3.513392821,-0.151669
385,-2.551808321,-0.180911
386,-3.982198225,-1.150739
387,0.696522094,-0.052038
388,-0.760019288,0.226573
389,-0.71579835,-1.777619
390,-1.67387206,0.853471
391,-0.224954029,-1.725341
392,-0.185400903,-2.743637
393,-0.467652212,-1.893502
394,0.563247595,-1.008194
395,0.739333517,0.716349
396,-3.567537158,0.592426
397,-3.733305297,-3.476339
398,-2.862765874,-0.996512
399,-1.961778802,-0.50983
400,-3.897802295,-1.030453
401,-1.783576825,-2.861139
402,-2.84139117,2.760066
403,-1.755562307,2.034708
404,0.19013209,0.634505
405,0.836758148,-1.428422
406,0.3286728,1.2688
407,-2.795094787,0.802619
408,0.654616218,-0.171351
409,0.258705466,-0.651236
410,-3.318801678,-0.495304
411,1.25489174,-2.744874
412,0.447748072,-3.232471
413,-1.827290259,-0.371853
414,2.502282733,2.367651
415,-2.885457218,2.167221
416,-0.491660468,-1.730784
417,-0.890051302,-0.024147
418,2.094323117,0.578091
419,0.042211799,-0.485271
420,1.399662827,-0.341534
421,2.069330698,0.240852
422,1.130605027,-0.77739
423,-3.918346466,-0.189255
424,-4.05786976,-1.215844
425,5.189801623,-1.688758
426,3.644294586,-0.451997
427,0.654865671,2.658481
428,2.678928065,-0.828055
429,0.697972441,-0.534025
430,3.93247386,0.60845
431,1.470534772,0.57002
432,0.494698274,-0.94027
433,0.298967389,-1.32735
434,-0.911825507,-0.570573
435,0.361959364,-3.219104
436,-2.47421421,-3.86059
437,-3.448270707,-0.8608
438,-1.321496106,0.00792
439,-3.483968444,-0.287713
440,-1.191204735,-0.949676
441,-0.281836033,0.518729
442,-1.665779562,-1.03427
443,2.270885975,-0.776466
444,5.238546171,-0.849458
445,-1.272824377,-1.789953
446,-3.068527563,-1.294977
447,-3.496539669,-2.040548
448,-2.089565293,-1.075757
449,-1.108430661,1.327828
450,-0.231816387,-0.304763
451,-0.506239199,-1.179053
452,-3.390603197,-1.097215
453,2.409237242,-3.374945
454,1.331854759,-0.715338
455,-2.868198162,0.121196
456,-1.156899618,-0.448799
457,-2.31078077,-1.902508
458,0.940594722,-1.59473
459,0.362125974,-0.343678
460,-0.051805734,1.696646
461,6.465212363,-2.15968
462,-0.339714362,-0.48517
463,-2.602662522,-2.877612
464,0.309569224,-1.11
465,-3.085357959,-5.288074
466,0.400992922,-0.425391
467,1.837647495,1.098095
468,-4.342915379,1.504491
469,0.465997225,0.596385
470,-0.815565208,-0.513078
471,-1.140628841,-1.68583
472,3.300320319,-2.016379
473,-2.104327864,-1.375041
474,3.65676456,-0.664242
475,-2.843188911,-0.882991
476,0.458062548,-2.532054
477,0.105422302,1.735735
478,0.975343043,-1.116297
479,-3.896577045,-1.318751
480,-4.107326389,-2.221428
481,0.160712699,-0.463108
482,-2.353455958,-2.241884
483,0.754281784,-1.04299
484,-2.700399978,1.055109
485,-2.185147053,0.22686
486,0.202965302,1.336418
487,3.997117361,-1.721074
488,-0.39000326,-0.945827
489,-0.644140065,1.338745
490,-1.45870813,0.264734
491,1.99681503,-1.123645
492,-0.159150248,0.992303
493,0.233530673,-0.869562
494,-0.369085714,-0.754081
495,-2.477138576,-1.179343
496,-2.254670182,-0.496636
497,-4.435202847,-1.304679
498,-3.779888032,0.420103
499,6.086293899,-2.746591
500,-2.96952087,-4.301084
501,-1.601650443,-1.844044
502,-0.396236793,1.243331
503,1.11914422,-0.707569
504,-2.815645812,-0.656175
505,3.831589714,-1.101681
506,0.958613246,1.244952
507,-1.724900571,-0.017428
508,-2.39511137,-0.51277
509,-1.003148631,-0.071545
510,3.326310925,-1.355119
511,1.114059369,-2.893194
512,-0.142861373,-4.223467
513,4.93296448,-4.196221
514,4.120211949,-0.602363
515,-2.134454147,-1.003829
516,0.187842966,-1.295186
517,-0.472708102,-0.980837
518,2.240374053,-0.585871
519,0.003037104,-0.330391
520,0.267618189,0.207453
521,0.402868123,-3.655528
522,2.020694506,0.060575
523,-2.73366471,-2.15028
524,0.196972295,-2.526981
525,2.208479662,1.243075
526,0.339993132,4.248258
527,-2.417623057,-1.252194
528,6.35414434,1.408495
529,0.256499483,-0.701358
530,0.670759731,-1.331136
531,-3.848162126,-2.00425
532,-1.513878212,-1.452864
533,0.905215077,-0.561733
534,-3.008270533,-1.326963
535,-1.389538273,-1.04258
536,3.493897774,-0.974799
537,-4.23678004,-0.580152
538,1.2590971,2.731056
539,0.430018051,-0.972539
540,0.823682603,-1.704257
541,-1.884395434,-1.100554
542,-2.028014491,-1.335256
543,2.547161982,-0.538637
544,-2.86229973,-1.296859
545,0.329248467,-0.945767
546,2.00073139,0.513699
547,0.255488953,-0.20708
548,-1.900421666,0.77101
549,-2.904798213,-0.968176
550,-2.650790909,-3.896786
551,-4.035530315,-5.268613
552,-2.672912847,0.580737
553,0.235382832,-1.204565
554,-4.319745332,-4.646931
555,0.220341207,-0.644806
556,-1.236315537,-1.871944
557,-1.418989874,-0.656553
558,-2.725214972,1.040264
559,-0.390206685,0.809062
560,1.548256365,-1.003093
561,-0.438798673,0.164911
562,-4.051943317,-0.427115
563,-3.207920647,-2.913171
564,-2.687805936,-0.760452
565,-0.480129404,-0.065235
566,-0.294006985,-3.589578
567,-0.008555696,-0.710921
568,3.539203145,0.93067
569,0.767925701,-0.250037
570,6.137270024,-0.552873
571,0.244921541,-0.102041
572,-2.682644702,-2.454428
573,4.678312189,-1.551531
574,-0.192867745,0.56359
575,-4.10355227,0.725068
576,-3.377104259,-0.129409
577,-3.621715981,4.571523
578,-3.892427504,-0.158206
579,0.1062333,0.347532
580,-0.52411778,0.97101
581,-3.988918718,2.321778
582,4.18108695,4.140968
583,-0.811980267,-1.159108
584,1.001712861,-1.012349
585,-2.165339187,-0.064821
586,1.305908456,-1.486617
587,-3.032191875,-0.173507
588,2.547906224,-0.898225
589,0.843018263,-0.623896
590,3.471210205,2.544511
591,-2.122979552,-0.156319
592,3.306842759,-3.1485
593,1.366276161,-3.280131
594,1.038058288,-0.845933
595,-0.053724385,0.635268
596,-3.113026185,-0.627741
597,-0.072890024,-1.426044
598,-2.060610985,2.710507
599,0.275397814,-0.41897
600,0.029792215,-1.029001
601,-2.497929557,3.137692
602,-3.982391482,1.49459
603,0.125734425,-2.124527
604,0.523001083,0.218129
605,0.842232715,-1.588105
606,-2.154407937,0.103553
607,5.171628248,-1.959875
608,-3.978374657,-0.966503
609,-4.380908851,-2.960058
610,-2.783447719,1.250017
611,0.173602268,-0.360255
612,1.136493924,3.322503
613,-3.215366414,1.011131
614,-1.200488563,-0.105442
615,0.240286947,-0.86759
616,0.529813625,-1.272122
617,1.244018475,-1.472764
618,-2.224309552,-4.034853
619,0.597639319,0.369148
620,0.244191256,-1.419703
621,2.972433571,0.02445
622,-1.637249365,-0.377107
623,-4.194094052,-1.288462
624,-3.096541994,0.976279
625,0.601206741,-2.253366
626,0.30315076,-1.123658
627,-1.144531284,0.07063
628,2.168337777,-1.411182
629,-0.137985328,-0.192097
630,-1.497344493,-0.93037
631,-3.04873068,-1.476157
632,-1.626458626,-1.733427
633,1.500780285,-1.776698
634,0.029772668,-0.216084
635,0.392203931,-0.446201
636,0.484667658,-3.003438
637,6.760369965,0.293952
638,-1.55620153,-0.415062
639,2.859262525,-0.922041
640,0.814162332,0.093561
641,1.618382104,-0.830098
642,-2.522556192,-0.821613
643,4.947795606,-0.303967
644,-0.920634616,-1.620994
645,-2.664804349,-0.650631
646,-2.690206686,1.124269
647,0.027880814,-0.453898
648,-2.051714815,-1.026604
649,-0.46810439,-0.167629
650,-2.699697828,-0.989866
651,-1.055174551,-1.899914
652,-3.23108053,1.233727
653,2.303585303,-3.790337
654,0.49159041,1.065349
655,0.375191709,0.343527
656,-0.13768561,-3.064391
657,0.830166286,-4.335702
658,2.576026959,1.363392
659,-3.558847944,-0.355593
660,0.990830389,-0.034028
661,-2.261858359,-4.052817
662,1.027705287,-2.790262
663,0.288230974,-1.399954
664,-3.825410845,-2.179931
665,1.272214113,0.779631
666,-3.027086104,-1.310119
667,-3.002779382,-2.173438
668,2.385981084,-0.823605
669,-4.380422072,-4.634021
670,0.584270249,-1.743124
671,3.512531713,-0.680196
672,-1.698860209,-0.798955
673,-1.178134508,0.742619
674,-2.383103502,-1.491643
675,-2.491309236,-3.116573
676,5.800873896,-1.001169
677,-2.626713659,1.643622
678,-2.636498575,-1.930985
679,3.672020325,-0.469878
680,0.638335721,-0.456438
681,1.180730363,-0.408232
682,3.360631547,5.19486
683,1.871892819,-2.540897
684,-4.162715333,0.790243
685,-0.725838507,-0.145674
686,-0.568571735,-2.457034
687,-3.606708974,0.536376
688,-2.103893791,-4.713656
689,-3.987777732,3.203278
690,1.926423227,-2.628014
691,-2.325050299,0.554639
692,-4.170748712,-1.212354
693,0.067663222,-2.809025
694,2.373035951,0.174877
695,0.57710805,-0.321408
696,-1.660100897,-2.889579
697,3.554437703,1.348843
698,1.870366091,1.016397
699,0.877896291,-0.37205
700,-0.604646264,-5.671753
701,0.590484552,-0.674934
702,-1.335370128,-0.118108
703,-0.160446938,-1.950108
704,-3.60925104,2.619594
705,-1.157875885,-0.589734
706,-0.654037544,0.705871
707,-3.009977812,-0.024347
708,0.236012516,1.351688
709,3.519008463,1.794284
710,-0.715102266,-3.153549
711,1.359974787,-0.374226
712,-2.123613302,-0.039752
713,1.031119097,-4.401109
714,0.732118722,-0.582209
715,-2.95629952,-0.816146
716,-0.929778047,-1.828648
717,0.815343616,-1.602289
718,-2.08461245,-0.886171
719,-1.252839195,-0.978481
720,-0.935185481,-1.322437
721,0.194150602,-0.248468
722,-0.055706954,0.638588
723,-0.988466108,0.01835
724,0.882844017,-1.913404
725,-0.9778551,-1.871115
726,0.527099145,0.248124
727,5.643910893,-0.208589
728,2.250348295,0.579249
729,-1.884043311,-2.365864
730,-0.755742817,-0.254618
731,-3.212221435,0.865015
732,0.158482597,-0.15649
733,-3.917742894,-2.634519
734,0.391361458,-1.713609
735,1.46835537,1.307105
736,-2.177996299,-2.931889
737,3.621335204,-0.219754
738,2.134757722,-0.218449
739,-4.14338191,-1.212195
740,0.707508106,-1.548277
741,-3.889256277,-1.052397
742,-1.913488571,0.853489
743,0.540604586,-0.745391
744,-1.850491889,-2.994801
745,-0.08147063,-1.03754
746,-0.308474478,0.146507
747,-2.410796388,-0.391492
748,0.78600429,-0.782457
749,6.031304288,0.583098
750,-0.748800536,1.155048
751,-0.593757726,0.841561
752,-1.836820435,-0.673511
753,3.516479361,-0.892807
754,-2.89884691,0.696475
755,-4.1113264,-2.21971
756,-0.700516383,-1.946379
757,-2.307596155,-0.228496
758,-1.166051994,0.070711
759,-2.905725527,0.619147
760,0.715719311,-2.469215
761,-1.520697121,-1.377431
762,1.671386954,-2.004571
763,1.529763875,0.377731
764,2.349121123,0.87904
765,-4.064519454,-0.741112
766,-2.740753376,-0.311416
767,-3.072956871,-1.389041
768,-0.288622957,0.152764
769,0.021924448,0.086868
770,-3.956168563,-2.310655
771,-1.031681395,-1.337051
772,-3.469957567,1.135885
773,-1.163516671,-1.162449
774,3.628737004,-1.22424
775,6.001426105,0.713722
776,-2.214249827,-0.856618
777,-0.033652571,-2.083205
778,-3.692593564,-1.238019
779,0.266075695,1.007464
780,-3.661516113,-1.387927
781,-2.999030203,-0.743358
782,-3.717824307,-0.075231
783,0.795087918,0.038894
784,-3.499992451,-1.286095
785,5.179672308,-0.239814
786,1.287478844,-0.801595
787,1.825385446,0.303758
788,3.26688188,0.406126
789,-3.567817372,-2.375321
790,4.285998163,1.165488
791,-2.97313691,1.633569
792,-2.09075973,-1.230737
793,-2.221315413,-1.333076
794,1.028993312,-2.719099
795,-1.65606651,-2.950958
796,-2.51682378,-4.121776
797,3.440210869,-1.717757
798,2.631692621,1.275724
799,1.931467792,0.078231
800,-1.046792313,1.052665
801,-1.633835125,0.305408
802,0.068671076,0.852085
803,-3.415217217,-1.745314
804,0.506484896,-0.564002
805,1.57028198,-0.283873
806,-3.725561206,-1.21654
807,-0.991441965,-4.776845
808,3.573148904,-2.448082
809,-3.001649636,-3.130325
810,1.120682674,-1.348335
811,-2.353608452,-1.294875
812,1.598562444,1.500615
813,-3.83101069,-0.548581
814,-1.063808257,-2.904433
815,0.449104619,2.307883
816,2.809247683,-1.074019
817,-1.91200232,0.705379
818,0.109016718,1.413881
819,-1.621532686,-0.506078
820,0.396621438,-2.775595
821,-0.837895651,-2.065201
822,0.495566754,0.780844
823,-1.353853387,-0.364792
824,-0.162284259,0.118893
825,1.330271086,-3.561086
826,0.325839042,-0.016817
827,3.227864124,-3.312513
828,0.556554055,3.532154
829,2.34112247,-0.855645
830,4.988957199,-0.430147
831,-3.452165509,-0.947756
832,-3.801429956,-1.207873
833,1.070593009,-1.187685
834,0.436925331,-1.561307
835,1.883881092,2.700376
836,-1.787368804,0.220075
837,-0.569188267,-0.504746
838,-1.692024142,2.057837
839,0.143453483,-1.935781
840,0.542135657,-2.650564
841,-1.452088434,-0.792683
842,-3.765317012,-1.921726
843,1.307980145,0.150814
844,-0.173513814,-1.030173
845,0.670903415,1.799486
846,-2.977275847,-0.441095
847,-3.79172028,-1.268764
848,0.796299219,0.003588
849,-0.661524765,1.127674
850,-3.195372276,2.436182
851,-1.108568241,-0.048655
852,2.936298867,0.783437
853,0.465183399,-3.507704
854,-2.312822425,-1.007735
855,-0.809765602,-0.449517
856,-1.903517576,-0.802295
857,-4.224227954,0.382406
858,5.324612384,-1.973849
859,-2.930857145,-0.176549
860,-4.156831251,3.149737
861,2.771878704,-0.001651
862,-3.945637635,-3.527895
863,-1.97088399,-0.686866
864,0.336165569,-1.180996
865,-2.827799253,0.755959
866,0.438779271,-0.855052
867,0.150358452,-2.061055
868,1.491783165,-0.359873
869,-1.570880313,-1.413622
870,5.916421028,-0.01824
871,1.093714013,-0.740286
872,0.651642631,-3.193336
873,0.817044765,1.482755
874,-3.616742414,2.23571
875,0.602370894,-0.450795
876,3.326211149,0.418991
877,-3.004524079,-0.525347
878,-3.019482862,-0.395068
879,0.138054071,-1.340769
880,0.997101879,1.04316
881,3.38189803,-3.668905
882,0.637966202,1.295953
883,-3.833844033,2.234637
884,6.127456221,-0.373707
885,-1.211842256,-0.66774
886,0.41957454,-0.761527
887,-3.625354834,-3.809131
888,-2.084122901,-0.721593
889,-1.233579371,-1.061385
890,0.613499532,-1.972972
891,-1.928130147,-0.8897
892,-1.61874794,1.375478
893,-4.166850635,0.013738
894,1.56642538,-0.010788
895,1.19708766,-4.342639
896,2.077329858,-0.63784
897,6.52437944,-0.104225
898,0.963057999,-1.750971
899,0.765416797,-1.928269
900,-3.848502024,-1.162839
901,-3.253732435,-1.902937
902,-3.226796296,0.126963
903,1.877895697,-3.749871
904,-0.724139764,-0.450212
905,-1.350183828,-0.034297
906,1.181976596,-0.558096
907,0.255912284,-1.990181
908,0.945798993,-0.248561
909,7.418031523,1.799854
910,1.150391572,0.760276
911,1.739937963,0.801712
912,-2.715368459,-1.25096
913,0.457466895,-0.161545
914,0.742433718,0.407773
915,4.908534848,0.189316
916,0.355097453,1.025155
917,-1.913992704,-1.104939
918,1.937232902,-2.407444
919,0.891404327,3.967491
920,-1.464112856,-1.674123
921,-1.627239723,1.600379
922,-3.021191533,-0.586606
923,-0.856591745,-0.37753
924,0.742444341,0.894397
925,-3.896443063,-0.861917
926,0.347137852,-0.592387
927,-3.396440511,-1.081026
928,-2.81898469,0.447644
929,-2.930609809,0.887144
930,-4.064180341,0.106406
931,0.371796284,-0.753405
932,2.71572787,-0.400114
933,0.733992893,1.385998
934,-3.082601038,-0.560051
935,4.923868327,-1.285008
936,4.86362327,-2.669928
937,-1.973236821,-1.054424
938,1.331462772,-1.449909
939,-4.005184013,0.296536
940,2.406292582,-0.717743
941,2.735330707,-1.248937
942,0.119648292,1.185385
943,0.855112316,-0.033378
944,0.797254219,1.096483
945,0.261527809,0.273708
946,-4.018841869,-1.231002
947,1.219191589,-0.522814
948,-0.269956915,-3.840704
949,-0.617422205,0.023177
950,0.340454626,-1.01306
951,-1.254815893,-2.492047
952,2.323104703,-0.67792
953,-1.762903921,-1.904759
954,-1.677696567,-1.474536
955,0.64842528,-1.102828
956,-1.029475905,-0.881078
957,2.918725134,-0.775042
958,-2.784015622,-1.629522
959,1.439550344,-1.800625
960,-2.620921706,-1.516636
961,-2.698837595,-1.451401
962,1.634114304,-6.292233
963,3.425952304,-1.519436
964,-1.018666723,-1.654325
965,3.193899294,-1.486441
966,-1.615113051,-0.578545
967,2.171003656,2.536254
968,-2.339859573,0.151079
969,1.027047943,-0.698917
970,-1.045154097,-0.21865
971,0.450001042,0.561103
972,0.074936037,-0.928926
973,-0.811955584,-0.119694
974,1.894422355,0.015796
975,-2.970534353,-0.087817
976,2.409763343,-2.123204
977,-0.049345689,-0.828457
978,0.009326468,-3.351325
979,-1.756702601,0.722776
980,-3.778797673,-0.999049
981,4.210183308,-0.48015
